Filename,RMS,Pitch,Var,ZCR,Jitter,Shimmer,TEO,Label
1037_MTI_FEA_XX.wav,280,177,343,0.0575,33.68,27.81,5428,FEA (Fear)
1037_MTI_ANG_XX.wav,1231,196,335,0.0694,27.35,29.27,283462,ANG (Angry)
1037_MTI_DIS_XX.wav,324,173,336,0.058,37.17,22.68,8329,DIS (Disgust)
1037_IWW_HAP_XX.wav,454,184,343,0.0784,45.07,28.41,34501,HAP (Happy)
1037_MTI_NEU_XX.wav,717,183,342,0.0572,27.83,23.21,59170,NEU (Neutral)
1037_MTI_HAP_XX.wav,1115,238,343,0.0686,14.68,30.54,291513,HAP (Happy)
1037_IWW_SAD_XX.wav,396,233,342,0.0723,28.02,29.38,20391,SAD (Sadness)
1037_TAI_DIS_XX.wav,305,204,337,0.0757,33.37,24.54,11305,DIS (Disgust)
1037_TAI_HAP_XX.wav,1286,230,345,0.0789,24.26,32.91,1058234,HAP (Happy)
1037_MTI_SAD_XX.wav,300,199,347,0.0573,34.41,25.64,6445,SAD (Sadness)
1037_TIE_ANG_XX.wav,3054,223,340,0.1059,17.83,34.63,8305544,ANG (Angry)
1037_TAI_SAD_XX.wav,346,219,340,0.0735,20.58,27.8,10105,SAD (Sadness)
1037_TAI_ANG_XX.wav,2905,214,333,0.1081,16.8,26.74,3557082,ANG (Angry)
1037_TAI_NEU_XX.wav,606,179,340,0.076,32.77,26.14,59631,NEU (Neutral)
1037_TAI_FEA_XX.wav,293,187,343,0.0959,34.99,28.65,13065,FEA (Fear)
1037_TIE_NEU_XX.wav,501,173,341,0.0706,30.36,26.76,59222,NEU (Neutral)
1037_TIE_DIS_XX.wav,214,179,345,0.0924,40.08,21.98,4404,DIS (Disgust)
1037_TIE_HAP_XX.wav,1258,214,339,0.0735,24.28,32.96,575184,HAP (Happy)
1037_TIE_FEA_XX.wav,342,181,340,0.0674,33.56,31.07,11791,FEA (Fear)
1037_TSI_ANG_XX.wav,1010,214,342,0.1692,33.31,35.38,454869,ANG (Angry)
1037_TSI_DIS_XX.wav,273,194,340,0.1455,44.42,23.51,15866,DIS (Disgust)
1037_TSI_SAD_XX.wav,273,181,339,0.1122,42.95,28.56,9863,SAD (Sadness)
1037_TSI_HAP_XX.wav,1087,267,340,0.1686,17.34,36.2,1227568,HAP (Happy)
1037_TSI_NEU_XX.wav,425,190,341,0.097,39.37,31.06,36488,NEU (Neutral)
1037_WSI_FEA_XX.wav,1288,280,331,0.1128,15.24,35.64,546716,FEA (Fear)
1037_WSI_ANG_XX.wav,639,195,342,0.1125,30.97,29.17,108774,ANG (Angry)
1037_WSI_HAP_XX.wav,553,201,342,0.0823,29.13,26.41,60350,HAP (Happy)
1037_TIE_SAD_XX.wav,198,193,343,0.0636,41.16,22.59,3149,SAD (Sadness)
1037_TSI_FEA_XX.wav,303,216,334,0.1352,35.5,27.26,19251,FEA (Fear)
1037_WSI_DIS_XX.wav,268,198,345,0.1,34.32,28.19,7840,DIS (Disgust)
1038_DFA_FEA_XX.wav,1355,219,338,0.0819,25.34,43.33,865033,FEA (Fear)
1038_DFA_ANG_XX.wav,2020,190,279,0.1223,28.58,33.39,2445126,ANG (Angry)
1037_WSI_SAD_XX.wav,239,177,345,0.0759,45.5,21.9,4493,SAD (Sadness)
1037_WSI_NEU_XX.wav,663,194,330,0.0931,35.75,27.31,145115,NEU (Neutral)
1038_DFA_HAP_XX.wav,1416,223,341,0.0916,22.78,30.51,840799,HAP (Happy)
1038_IEO_ANG_LO.wav,1447,180,309,0.0837,29.04,33.05,1033529,ANG (Angry)
1038_DFA_NEU_XX.wav,471,167,343,0.08,48.44,31.9,64544,NEU (Neutral)
1038_DFA_DIS_XX.wav,390,155,337,0.1011,41.21,21.13,62434,DIS (Disgust)
1038_DFA_SAD_XX.wav,256,159,344,0.0706,36.68,27.16,7901,SAD (Sadness)
1038_IEO_ANG_MD.wav,3139,243,290,0.1125,21.47,37.71,6467677,ANG (Angry)
1038_IEO_ANG_HI.wav,4393,231,314,0.1311,25.41,25.01,13522471,ANG (Angry)
1038_IEO_DIS_LO.wav,489,189,328,0.0824,39.24,28.47,70492,DIS (Disgust)
1038_IEO_FEA_HI.wav,3360,240,335,0.0915,21.19,47.47,6154558,FEA (Fear)
1038_IEO_FEA_LO.wav,188,155,208,0.0599,36.38,20.43,2052,FEA (Fear)
1038_IEO_DIS_MD.wav,1466,217,344,0.0825,24.76,24.73,1210989,DIS (Disgust)
1038_IEO_HAP_MD.wav,1068,186,335,0.0973,40.03,27.15,497496,HAP (Happy)
1038_IEO_HAP_LO.wav,329,178,330,0.066,44.89,24.67,21368,HAP (Happy)
1038_IEO_DIS_HI.wav,1333,176,340,0.1017,41.17,24.27,1043437,DIS (Disgust)
1038_IEO_NEU_XX.wav,340,189,345,0.0687,45.45,28.56,22432,NEU (Neutral)
1038_IEO_HAP_HI.wav,3960,252,338,0.1268,25.25,37.86,12528198,HAP (Happy)
1038_IEO_FEA_MD.wav,422,170,338,0.0724,40.24,27.33,43508,FEA (Fear)
1038_IEO_SAD_HI.wav,217,161,333,0.0743,42.32,18.2,4463,SAD (Sadness)
1038_IEO_SAD_LO.wav,189,164,342,0.0629,46.48,19.2,2385,SAD (Sadness)
1038_IEO_SAD_MD.wav,204,156,310,0.0625,41.88,22.15,3807,SAD (Sadness)
1038_IOM_FEA_XX.wav,1191,225,340,0.0585,26.96,28.48,141283,FEA (Fear)
1038_IOM_ANG_XX.wav,1816,190,340,0.0868,26.27,23.78,1106404,ANG (Angry)
1038_IOM_SAD_XX.wav,297,156,271,0.0538,39.76,18.19,5887,SAD (Sadness)
1038_IOM_NEU_XX.wav,504,158,342,0.058,43.47,22.97,42288,NEU (Neutral)
1038_IOM_HAP_XX.wav,972,192,333,0.0583,28.77,26.33,145301,HAP (Happy)
1038_IOM_DIS_XX.wav,863,179,341,0.0743,28.97,21.33,98503,DIS (Disgust)
1038_ITH_ANG_XX.wav,1506,191,287,0.0939,25.32,40.69,1024407,ANG (Angry)
1038_ITH_HAP_XX.wav,841,201,281,0.0706,24.51,35.04,134349,HAP (Happy)
1038_ITH_FEA_XX.wav,1716,209,282,0.0799,20.91,43.73,855620,FEA (Fear)
1038_ITH_NEU_XX.wav,401,166,342,0.0717,43.21,32.13,49770,NEU (Neutral)
1038_ITH_SAD_XX.wav,228,156,325,0.0765,43.49,23.18,6356,SAD (Sadness)
1038_ITS_ANG_XX.wav,3373,220,331,0.1437,26.33,29.76,3521455,ANG (Angry)
1038_ITS_FEA_XX.wav,1275,237,342,0.1005,26.42,34.04,277457,FEA (Fear)
1038_ITH_DIS_XX.wav,316,154,305,0.0892,42.33,23.35,26116,DIS (Disgust)
1038_ITS_HAP_XX.wav,1529,216,329,0.0989,22.35,33.67,341415,HAP (Happy)
1038_ITS_NEU_XX.wav,454,172,338,0.0948,37.02,31.48,41071,NEU (Neutral)
1038_ITS_SAD_XX.wav,496,178,340,0.1175,40.68,25.65,38928,SAD (Sadness)
1038_IWL_ANG_XX.wav,2753,212,344,0.0822,20.5,26.03,2771372,ANG (Angry)
1038_ITS_DIS_XX.wav,812,178,343,0.1367,29.54,23.43,126462,DIS (Disgust)
1038_IWL_FEA_XX.wav,1601,238,343,0.0626,20.37,33.31,407747,FEA (Fear)
1038_IWL_DIS_XX.wav,701,183,327,0.0735,38.61,21.23,109581,DIS (Disgust)
1038_IWW_HAP_XX.wav,1082,201,339,0.0705,24.98,29.93,281634,HAP (Happy)
1038_IWL_NEU_XX.wav,572,176,342,0.0591,35.25,22.92,78389,NEU (Neutral)
1038_IWW_ANG_XX.wav,1623,187,342,0.0977,24.74,28.23,1014329,ANG (Angry)
1038_IWW_DIS_XX.wav,1051,185,336,0.0948,26.31,24.4,358627,DIS (Disgust)
1038_IWL_HAP_XX.wav,1491,207,343,0.0681,20.6,34.99,706121,HAP (Happy)
1038_IWL_SAD_XX.wav,322,163,341,0.0575,35.8,20.38,8956,SAD (Sadness)
1038_IWW_FEA_XX.wav,864,191,340,0.0854,28.62,34.19,142095,FEA (Fear)
1038_IWW_SAD_XX.wav,423,157,341,0.0864,36.53,22.27,31417,SAD (Sadness)
1038_IWW_NEU_XX.wav,504,175,342,0.0804,46.5,33.93,60212,NEU (Neutral)
1038_MTI_ANG_XX.wav,2685,202,341,0.0826,25.43,27.75,2622019,ANG (Angry)
1038_MTI_FEA_XX.wav,1707,236,308,0.0614,15.59,31.35,558548,FEA (Fear)
1038_MTI_DIS_XX.wav,1288,182,336,0.0748,34.69,25.58,398317,DIS (Disgust)
1038_MTI_HAP_XX.wav,1480,211,337,0.0656,29.0,27.39,584422,HAP (Happy)
1038_MTI_NEU_XX.wav,691,177,343,0.0623,40.64,27.34,83742,NEU (Neutral)
1038_MTI_SAD_XX.wav,418,175,344,0.0636,35.86,20.63,16748,SAD (Sadness)
1038_TAI_FEA_XX.wav,1806,227,345,0.0845,23.84,30.68,709100,FEA (Fear)
1038_TAI_HAP_XX.wav,2752,230,324,0.0932,22.34,40.2,2481440,HAP (Happy)
1038_TAI_DIS_XX.wav,1637,181,315,0.131,27.77,26.12,921038,DIS (Disgust)
1038_TAI_NEU_XX.wav,521,177,344,0.0687,43.98,33.21,62475,NEU (Neutral)
1038_TAI_SAD_XX.wav,480,165,340,0.0854,38.04,19.36,32131,SAD (Sadness)
1038_TAI_ANG_XX.wav,2394,202,319,0.1113,20.96,30.91,1918740,ANG (Angry)
1038_TIE_ANG_XX.wav,1417,187,333,0.0816,29.01,33.82,947362,ANG (Angry)
1038_TIE_FEA_XX.wav,552,186,271,0.0678,28.63,30.18,39963,FEA (Fear)
1038_TIE_HAP_XX.wav,1191,190,332,0.0678,23.81,34.69,521654,HAP (Happy)
1038_TIE_NEU_XX.wav,318,162,316,0.0692,47.19,28.95,21593,NEU (Neutral)
1038_TSI_FEA_XX.wav,1747,230,337,0.1004,24.44,35.99,1544313,FEA (Fear)
1038_TIE_DIS_XX.wav,608,167,345,0.1023,41.15,29.28,213710,DIS (Disgust)
1038_TIE_SAD_XX.wav,263,160,337,0.0602,39.61,24.14,5940,SAD (Sadness)
1038_TSI_DIS_XX.wav,787,197,344,0.2108,34.98,21.95,293714,DIS (Disgust)
1038_TSI_HAP_XX.wav,617,183,338,0.1312,35.95,33.5,125260,HAP (Happy)
1038_TSI_ANG_XX.wav,1680,208,330,0.1591,21.13,34.49,1212069,ANG (Angry)
1038_TSI_NEU_XX.wav,311,176,343,0.1216,44.8,30.06,24620,NEU (Neutral)
1038_TSI_SAD_XX.wav,283,170,347,0.1513,39.17,23.07,23119,SAD (Sadness)
1038_WSI_ANG_XX.wav,2194,208,308,0.1622,23.46,35.64,2728477,ANG (Angry)
1038_WSI_HAP_XX.wav,1415,213,338,0.1272,24.82,32.94,846888,HAP (Happy)
1039_DFA_ANG_XX.wav,2227,181,329,0.1011,38.67,34.08,5741527,ANG (Angry)
1038_WSI_NEU_XX.wav,614,181,336,0.127,37.99,30.69,118584,NEU (Neutral)
1038_WSI_FEA_XX.wav,1196,224,298,0.1167,20.13,36.16,419395,FEA (Fear)
1039_DFA_DIS_XX.wav,442,159,343,0.0745,50.32,27.92,83173,DIS (Disgust)
1039_DFA_NEU_XX.wav,430,164,343,0.0559,37.45,26.49,26947,NEU (Neutral)
1039_DFA_FEA_XX.wav,423,174,276,0.05,28.83,27.64,11208,FEA (Fear)
1038_WSI_SAD_XX.wav,284,167,281,0.1092,35.7,24.26,12163,SAD (Sadness)
1039_DFA_HAP_XX.wav,2847,200,340,0.0811,23.76,30.96,8556633,HAP (Happy)
1038_WSI_DIS_XX.wav,575,173,341,0.1352,36.37,25.73,84135,DIS (Disgust)
1039_IEO_ANG_MD.wav,1451,190,312,0.0825,30.38,29.35,1378186,ANG (Angry)
1039_DFA_SAD_XX.wav,331,161,304,0.0451,45.35,24.77,5762,SAD (Sadness)
1039_IEO_ANG_LO.wav,453,160,324,0.0675,40.56,30.16,41703,ANG (Angry)
1039_IEO_ANG_HI.wav,4899,215,343,0.1075,24.37,31.11,19556134,ANG (Angry)
1039_IEO_DIS_HI.wav,3874,204,318,0.1009,32.8,33.9,8961077,DIS (Disgust)
1039_IEO_DIS_LO.wav,294,168,343,0.0541,51.85,21.98,8709,DIS (Disgust)
1039_IEO_DIS_MD.wav,465,162,302,0.0635,40.69,24.08,56207,DIS (Disgust)
1039_IEO_FEA_LO.wav,470,160,225,0.0689,37.57,30.71,46456,FEA (Fear)
1039_IEO_FEA_HI.wav,2892,209,344,0.0776,24.94,35.46,5915772,FEA (Fear)
1039_IEO_FEA_MD.wav,906,181,340,0.063,51.3,29.66,276926,FEA (Fear)
1039_IEO_HAP_MD.wav,1210,190,343,0.0678,47.96,37.23,599358,HAP (Happy)
1039_IEO_NEU_XX.wav,317,170,333,0.0566,45.66,23.39,10055,NEU (Neutral)
1039_IEO_HAP_HI.wav,3068,206,347,0.0863,29.42,34.49,6757957,HAP (Happy)
1039_IEO_SAD_HI.wav,352,158,333,0.0574,40.19,24.86,16253,SAD (Sadness)
1039_IEO_SAD_MD.wav,433,168,344,0.0662,49.36,24.56,31517,SAD (Sadness)
1039_IEO_SAD_LO.wav,287,152,286,0.0568,47.46,24.4,11764,SAD (Sadness)
1039_IEO_HAP_LO.wav,619,183,344,0.0665,44.54,29.0,131946,HAP (Happy)
1039_IOM_HAP_XX.wav,1751,192,322,0.0557,34.13,31.39,837695,HAP (Happy)
1039_IOM_NEU_XX.wav,494,173,332,0.0473,43.08,26.77,27771,NEU (Neutral)
1039_ITH_ANG_XX.wav,3497,194,332,0.0928,44.23,33.78,10548469,ANG (Angry)
1039_IOM_SAD_XX.wav,448,159,345,0.0502,49.61,20.99,19651,SAD (Sadness)
1039_IOM_DIS_XX.wav,386,170,345,0.0488,43.57,23.3,16754,DIS (Disgust)
1039_IOM_FEA_XX.wav,661,173,292,0.0434,28.94,25.42,31005,FEA (Fear)
1039_IOM_ANG_XX.wav,3822,200,333,0.0919,33.15,23.39,16121507,ANG (Angry)
1039_ITH_HAP_XX.wav,2412,206,340,0.0823,42.28,31.76,4905229,HAP (Happy)
1039_ITH_FEA_XX.wav,370,165,340,0.0559,41.13,32.08,19385,FEA (Fear)
1039_ITH_NEU_XX.wav,539,150,318,0.0599,46.02,29.95,65356,NEU (Neutral)
1039_ITH_SAD_XX.wav,506,165,342,0.0549,42.33,33.1,56774,SAD (Sadness)
1039_ITH_DIS_XX.wav,531,153,346,0.083,49.72,26.31,154539,DIS (Disgust)
1039_ITS_ANG_XX.wav,1953,188,341,0.125,34.54,32.31,1907689,ANG (Angry)
1039_ITS_DIS_XX.wav,504,186,341,0.116,40.57,24.96,87325,DIS (Disgust)
1039_ITS_NEU_XX.wav,417,171,328,0.079,49.55,29.2,28680,NEU (Neutral)
1039_ITS_HAP_XX.wav,2320,201,338,0.0876,34.1,34.15,2190048,HAP (Happy)
1039_ITS_SAD_XX.wav,275,169,331,0.071,46.24,22.29,5791,SAD (Sadness)
1039_ITS_FEA_XX.wav,428,182,339,0.0843,25.04,27.6,35734,FEA (Fear)
1039_IWL_HAP_XX.wav,3671,199,333,0.0796,34.94,32.92,5141071,HAP (Happy)
1039_IWL_NEU_XX.wav,570,167,343,0.0538,51.88,23.22,51089,NEU (Neutral)
1039_IWL_FEA_XX.wav,860,163,330,0.0509,31.44,22.86,107802,FEA (Fear)
1039_IWL_ANG_XX.wav,3913,177,337,0.0765,37.05,29.15,8440580,ANG (Angry)
1039_IWL_DIS_XX.wav,942,187,329,0.0651,35.61,28.84,276623,DIS (Disgust)
1039_IWL_SAD_XX.wav,542,170,345,0.0505,44.78,23.06,30761,SAD (Sadness)
1039_IWW_ANG_XX.wav,3052,189,325,0.0931,35.57,32.69,6134814,ANG (Angry)
1039_IWW_DIS_XX.wav,556,170,339,0.0939,45.17,28.7,75295,DIS (Disgust)
1039_IWW_HAP_XX.wav,1371,195,340,0.0736,33.96,35.88,712135,HAP (Happy)
1039_IWW_FEA_XX.wav,585,181,334,0.0667,41.8,28.73,33810,FEA (Fear)
1039_IWW_NEU_XX.wav,506,164,315,0.0594,50.43,30.22,25079,NEU (Neutral)
1039_IWW_SAD_XX.wav,337,148,309,0.0548,45.17,25.67,8509,SAD (Sadness)
1039_MTI_NEU_XX.wav,685,177,343,0.057,50.59,21.63,61187,NEU (Neutral)
1039_MTI_ANG_XX.wav,3122,180,337,0.0831,36.64,27.24,6184212,ANG (Angry)
1039_MTI_HAP_XX.wav,3996,224,340,0.0713,23.33,34.37,3855834,HAP (Happy)
1039_TAI_ANG_XX.wav,4016,205,345,0.0971,32.55,30.51,7722642,ANG (Angry)
1039_MTI_DIS_XX.wav,1772,203,328,0.0748,41.39,24.87,1739949,DIS (Disgust)
1039_MTI_SAD_XX.wav,388,155,315,0.0462,38.18,23.01,8992,SAD (Sadness)
1039_MTI_FEA_XX.wav,590,188,344,0.0478,25.09,26.15,23309,FEA (Fear)
1039_TAI_NEU_XX.wav,488,164,328,0.0672,45.88,23.08,34340,NEU (Neutral)
1039_TAI_DIS_XX.wav,1716,205,338,0.103,38.95,31.79,1562252,DIS (Disgust)
1039_TAI_FEA_XX.wav,610,179,335,0.0676,32.78,29.69,39573,FEA (Fear)
1039_TAI_HAP_XX.wav,3852,215,339,0.0898,28.87,33.79,6306784,HAP (Happy)
1039_TAI_SAD_XX.wav,521,181,340,0.0717,42.31,28.34,35924,SAD (Sadness)
1039_TIE_ANG_XX.wav,3613,184,342,0.1032,31.21,31.66,11766943,ANG (Angry)
1039_TIE_DIS_XX.wav,1434,193,339,0.0824,43.03,28.42,1085778,DIS (Disgust)
1039_TSI_ANG_XX.wav,1257,199,336,0.1715,34.78,34.72,1155400,ANG (Angry)
1039_TSI_NEU_XX.wav,424,192,322,0.1066,51.18,31.27,39073,NEU (Neutral)
1039_TIE_FEA_XX.wav,1454,178,345,0.0616,27.35,35.96,367173,FEA (Fear)
1039_TIE_HAP_XX.wav,3257,215,340,0.0826,28.65,34.31,6582256,HAP (Happy)
1039_TIE_NEU_XX.wav,654,169,343,0.059,42.44,32.27,157780,NEU (Neutral)
1039_TSI_HAP_XX.wav,2326,187,344,0.1003,31.83,31.85,4124055,HAP (Happy)
1039_TIE_SAD_XX.wav,292,152,337,0.0616,45.2,22.2,6663,SAD (Sadness)
1039_TSI_DIS_XX.wav,476,184,344,0.1382,51.18,26.07,91901,DIS (Disgust)
1039_TSI_FEA_XX.wav,555,179,346,0.0924,33.58,31.53,60767,FEA (Fear)
1039_WSI_ANG_XX.wav,3370,190,279,0.1648,29.39,38.5,10061198,ANG (Angry)
1039_WSI_NEU_XX.wav,444,164,330,0.0827,39.74,32.0,46591,NEU (Neutral)
1039_TSI_SAD_XX.wav,276,172,341,0.09,41.47,25.84,10527,SAD (Sadness)
1039_WSI_DIS_XX.wav,915,182,338,0.1207,38.39,28.15,358781,DIS (Disgust)
1039_WSI_FEA_XX.wav,324,174,339,0.0701,32.84,26.63,8016,FEA (Fear)
1040_DFA_ANG_XX.wav,788,185,339,0.0759,40.2,39.72,307702,ANG (Angry)
1039_WSI_HAP_XX.wav,1888,181,341,0.1236,27.72,39.15,2218237,HAP (Happy)
1040_DFA_FEA_XX.wav,360,180,341,0.0572,35.46,26.19,14271,FEA (Fear)
1040_DFA_HAP_XX.wav,500,183,340,0.0627,35.73,31.37,115350,HAP (Happy)
1040_DFA_NEU_XX.wav,354,165,303,0.0672,38.88,29.04,27614,NEU (Neutral)
1040_DFA_DIS_XX.wav,186,167,307,0.0599,45.25,17.91,2270,DIS (Disgust)
1039_WSI_SAD_XX.wav,335,171,311,0.0718,38.4,26.15,12938,SAD (Sadness)
1040_DFA_SAD_XX.wav,236,169,346,0.0542,45.09,22.15,3789,SAD (Sadness)
1040_IEO_ANG_MD.wav,1928,229,303,0.1065,22.33,34.39,2141486,ANG (Angry)
1040_IEO_ANG_HI.wav,5202,254,343,0.1325,26.12,28.39,28469662,ANG (Angry)
1040_IEO_DIS_MD.wav,295,169,343,0.0666,55.59,22.52,17145,DIS (Disgust)
1040_IEO_ANG_LO.wav,600,173,338,0.068,36.67,28.62,103647,ANG (Angry)
1040_IEO_FEA_LO.wav,268,173,326,0.0541,43.44,21.86,3780,FEA (Fear)
1040_IEO_FEA_HI.wav,2074,235,336,0.0891,27.46,33.2,1738483,FEA (Fear)
1040_IEO_DIS_LO.wav,239,167,342,0.0602,53.97,22.04,4979,DIS (Disgust)
1040_IEO_FEA_MD.wav,308,170,321,0.0713,37.0,27.52,13357,FEA (Fear)
1040_IEO_DIS_HI.wav,220,171,340,0.0706,41.67,22.51,5773,DIS (Disgust)
1040_IEO_HAP_LO.wav,446,184,327,0.0686,36.88,29.45,74393,HAP (Happy)
1040_IEO_HAP_HI.wav,901,192,332,0.0865,37.11,27.42,339423,HAP (Happy)
1040_IEO_NEU_XX.wav,371,187,338,0.0684,39.12,26.81,42707,NEU (Neutral)
1040_IEO_SAD_LO.wav,218,174,347,0.0617,41.24,18.6,2991,SAD (Sadness)
1040_IEO_HAP_MD.wav,341,171,331,0.0822,35.96,30.11,21139,HAP (Happy)
1040_IOM_ANG_XX.wav,1356,198,332,0.0728,34.51,25.89,586910,ANG (Angry)
1040_IEO_SAD_MD.wav,209,179,319,0.0592,41.48,21.15,3618,SAD (Sadness)
1040_IEO_SAD_HI.wav,233,174,344,0.0607,39.81,20.82,5042,SAD (Sadness)
1040_IOM_DIS_XX.wav,234,167,305,0.052,43.87,21.51,2434,DIS (Disgust)
1040_IOM_FEA_XX.wav,402,174,338,0.0513,40.52,21.97,8714,FEA (Fear)
1040_IOM_HAP_XX.wav,538,189,327,0.0517,37.92,28.79,31022,HAP (Happy)
1040_IOM_NEU_XX.wav,382,185,338,0.052,43.45,23.29,15505,NEU (Neutral)
1040_IOM_SAD_XX.wav,299,155,341,0.0463,41.89,16.7,4298,SAD (Sadness)
1040_ITH_ANG_XX.wav,1109,195,338,0.0822,26.92,38.36,617872,ANG (Angry)
1040_ITH_FEA_XX.wav,359,146,340,0.0511,35.45,22.31,8308,FEA (Fear)
1040_ITH_DIS_XX.wav,205,177,322,0.0564,50.43,23.02,2431,DIS (Disgust)
1040_ITH_HAP_XX.wav,354,184,336,0.0613,38.94,26.38,18857,HAP (Happy)
1040_ITS_ANG_XX.wav,654,181,262,0.0974,28.91,38.08,121338,ANG (Angry)
1040_ITH_NEU_XX.wav,339,175,341,0.0669,45.91,28.78,21590,NEU (Neutral)
1040_ITH_SAD_X.wav,241,166,340,0.053,46.92,27.47,4858,SAD (Sadness)
1040_ITS_DIS_XX.wav,267,178,344,0.0922,43.76,21.04,7942,DIS (Disgust)
1040_ITS_NEU_XX.wav,391,180,333,0.0773,43.39,29.75,23638,NEU (Neutral)
1040_ITS_HAP_XX.wav,455,181,344,0.0753,42.56,30.46,26648,HAP (Happy)
1040_ITS_FEA_XX.wav,332,180,343,0.0777,31.49,26.31,11778,FEA (Fear)
1040_ITS_SAD_XX.wav,228,167,346,0.0752,37.14,22.44,2927,SAD (Sadness)
1040_IWL_ANG_XX.wav,1690,198,343,0.0727,28.48,24.78,780811,ANG (Angry)
1040_IWL_DIS_XX.wav,271,183,338,0.0549,39.75,19.69,5123,DIS (Disgust)
1040_IWL_FEA_XX.wav,645,186,341,0.0584,25.87,25.81,76824,FEA (Fear)
1040_IWL_HAP_XX.wav,573,179,340,0.0572,41.69,22.16,60192,HAP (Happy)
1040_IWL_NEU_XX.wav,393,168,345,0.0588,42.6,22.42,22097,NEU (Neutral)
1040_IWL_SAD_XX.wav,343,165,340,0.049,37.02,20.88,7561,SAD (Sadness)
1040_IWW_ANG_XX.wav,867,181,337,0.0861,32.85,31.98,252529,ANG (Angry)
1040_IWW_FEA_XX.wav,230,170,339,0.0588,36.39,22.35,3627,FEA (Fear)
1040_IWW_DIS_XX.wav,265,178,274,0.0608,30.61,23.38,5099,DIS (Disgust)
1040_IWW_HAP_XX.wav,296,171,344,0.071,48.07,25.28,7880,HAP (Happy)
1040_IWW_NEU_XX.wav,343,168,347,0.0605,45.52,23.62,13101,NEU (Neutral)
1040_MTI_ANG_XX.wav,1936,205,318,0.0803,28.46,28.74,1329455,ANG (Angry)
1040_IWW_SAD_XX.wav,206,158,343,0.0563,37.7,19.97,1660,SAD (Sadness)
1040_MTI_HAP_XX.wav,390,177,340,0.0593,37.46,23.69,17613,HAP (Happy)
1040_MTI_FEA_XX.wav,549,188,337,0.0592,35.16,26.58,35721,FEA (Fear)
1040_MTI_DIS_XX.wav,303,175,343,0.0628,41.92,21.72,11551,DIS (Disgust)
1040_MTI_NEU_XX.wav,423,179,329,0.0584,43.76,22.84,26441,NEU (Neutral)
1040_MTI_SAD_XX.wav,296,171,333,0.0529,42.05,21.14,5579,SAD (Sadness)
1040_TAI_DIS_XX.wav,347,180,339,0.0745,45.67,25.47,13984,DIS (Disgust)
1040_TAI_FEA_XX.wav,387,178,344,0.0704,25.49,24.04,12397,FEA (Fear)
1040_TAI_ANG_XX.wav,915,183,341,0.0788,35.52,29.4,209763,ANG (Angry)
1040_TAI_HAP_XX.wav,395,174,344,0.0652,35.4,30.1,25149,HAP (Happy)
1040_TAI_NEU_XX.wav,382,163,330,0.0693,40.36,22.92,20604,NEU (Neutral)
1040_TIE_ANG_XX.wav,624,182,325,0.0845,36.88,30.28,161177,ANG (Angry)
1040_TAI_SAD_XX.wav,310,154,345,0.0668,38.09,20.88,5973,SAD (Sadness)
1040_TIE_FEA_XX.wav,731,195,299,0.0622,23.42,28.78,104598,FEA (Fear)
1040_TIE_DIS_XX.wav,252,171,346,0.0688,47.14,23.82,9290,DIS (Disgust)
1040_TIE_HAP_XX.wav,521,186,337,0.0758,21.57,29.78,60168,HAP (Happy)
1040_TIE_NEU_XX.wav,279,173,340,0.0615,47.05,23.3,11082,NEU (Neutral)
1040_TSI_DIS_XX.wav,333,185,344,0.1616,44.12,22.11,26972,DIS (Disgust)
1040_TSI_ANG_XX.wav,665,182,334,0.1753,36.52,31.13,189667,ANG (Angry)
1040_TSI_SAD_XX.wav,227,175,296,0.1392,38.06,21.58,9821,SAD (Sadness)
1040_TIE_SAD_XX.wav,269,174,337,0.0539,37.74,23.24,6875,SAD (Sadness)
1040_TSI_HAP_XX.wav,342,189,340,0.1347,35.07,28.0,36090,HAP (Happy)
1040_TSI_NEU_XX.wav,315,166,338,0.1132,39.89,31.53,19589,NEU (Neutral)
1040_TSI_FEA_XX.wav,446,195,343,0.1261,42.57,30.19,54886,FEA (Fear)
1040_WSI_DIS_XX.wav,310,184,343,0.0902,47.84,23.0,37639,DIS (Disgust)
1040_WSI_ANG_XX.wav,1123,203,333,0.1368,22.85,31.95,598668,ANG (Angry)
1040_WSI_HAP_XX.wav,527,191,339,0.0943,33.26,31.62,53061,HAP (Happy)
1040_WSI_FEA_XX.wav,842,195,346,0.1002,29.07,32.23,219285,FEA (Fear)
1040_WSI_NEU_XX.wav,391,180,343,0.0826,43.97,29.32,28152,NEU (Neutral)
1041_DFA_NEU_XX.wav,442,163,343,0.0715,39.86,29.76,27024,NEU (Neutral)
1041_DFA_FEA_XX.wav,264,163,340,0.0603,39.3,25.05,8628,FEA (Fear)
1041_DFA_ANG_XX.wav,3985,208,344,0.0803,17.77,35.88,10150637,ANG (Angry)
1040_WSI_SAD_XX.wav,231,160,311,0.0807,33.9,21.22,5634,SAD (Sadness)
1041_DFA_HAP_XX.wav,995,178,345,0.0671,39.39,34.01,330571,HAP (Happy)
1041_DFA_DIS_XX.wav,278,158,276,0.0763,36.13,21.79,8919,DIS (Disgust)
1041_DFA_SAD_XX.wav,279,173,338,0.0557,48.25,24.49,7056,SAD (Sadness)
1041_IEO_ANG_LO.wav,498,170,339,0.0758,41.44,22.57,45922,ANG (Angry)
